"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.244197132991333,0,0.187964107123609,0,0.345087998744947,0
"Afar",0.135348816719978,0,0.0768068538260709,0,0.243933730260301,0
"Amhara",0.395890414473452,31890,0.369415839105771,30464,0.422873246041297,33345
"Benshangul-Gumaz",0.419174454850664,149172,0.401215626783913,144786,0.437307163294376,153572
"Dire Dawa",0.35959697866963,0,0.00012317378053811,0,0.997406226324565,0
"Gambela Peoples",0.284505412219488,91758,0.262050261157263,85939,0.309523781254521,98373
"Harari People",0.338938641475991,0,3.86714413227336e-05,0,0.998300779847334,0
"Oromia",0.419809211330434,1065039,0.34547197381586,1031385,0.543255605004444,1097729
"Somali",0.405895215790687,7447,0.0601946132605439,6958,0.987958120704997,7550
"Southern Nations, Nationalities",0.367242742149895,1881586,0.345367626303105,1708172,0.388507404921436,2053247
"Tigray",0.130963473947986,0,0.100139214955032,0,0.180693062744672,0
"Total",0.367166810753518,3226892,0.237742742952945,3007703,0.580472203942213,3443816
