"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.40340765912684,0,0.359785651834991,0,0.448104322411789,0
"Afar",0.360994729027803,0,0.168503947537254,0,0.6349554450539,0
"Amhara",0.373041300241599,34700,0.347089375135616,33221,0.399496503817895,36192
"Benshangul-Gumaz",0.46086474602084,162553,0.442326501867329,157946,0.479496745087829,167159
"Dire Dawa",0.421068604226145,0,0.000589634486320304,0,0.997400648489707,0
"Gambela Peoples",0.352425032435427,113040,0.325894474234921,106121,0.383055540637211,120902
"Harari People",0.382477586717965,0,0.000178619997883091,0,0.99783758963732,0
"Oromia",0.465110895646812,1164008,0.38878327622268,1131586,0.573347915439195,1196314
"Somali",0.536874839220962,12638,0.100269351825347,11692,0.994178044582816,12746
"Southern Nations, Nationalities",0.38535860938906,2031448,0.364269521934112,1871274,0.404959978299069,2177251
"Tigray",0.149664024990575,0,0.104402868420404,0,0.232791322113517,0
"Total",0.43731854539927,3518386,0.271037293945588,3311840,0.627068343410772,3710564
