"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.430152830536116,0,0.402283107506898,0,0.458343157565616,0
"Afar",0.354148922548507,0,0.161769289043253,0,0.62601518416725,0
"Amhara",0.364288495413262,31026,0.340806743177987,29910,0.388217991735566,32157
"Benshangul-Gumaz",0.439421214779177,156140,0.421909297207593,151917,0.456990484358533,160366
"Dire Dawa",0.444224971465897,0,0.00266881142703906,0,0.993131593727362,0
"Gambela Peoples",0.310674293224527,104190,0.286614695911679,97820,0.337272516008825,111412
"Harari People",0.416755133689627,0,0.00122257033599015,0,0.994672521526673,0
"Oromia",0.414005938330859,1131478,0.333130849287184,1098413,0.523791674202217,1162821
"Somali",0.509581004584607,11354,0.0642133657322117,7934,0.982807467688681,12090
"Southern Nations, Nationalities",0.391349479959857,2124507,0.372998996166733,1992473,0.408680923126025,2244814
"Tigray",0.203482124593273,0,0.132231076926014,0,0.327267176721668,0
"Total",0.414418854770082,3558695,0.243930743064416,3378466,0.609916342778663,3723660
