"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.223861985536639,0,0.190012505753966,0,0.262127292407519,0
"Afar",0.250519545944393,0,0.12586063951695,0,0.449071281820458,0
"Amhara",0.366391851971595,34210,0.340729417056644,32751,0.392555277131519,35683
"Benshangul-Gumaz",0.449595120422559,152526,0.431142304924046,148016,0.468130197917022,157049
"Dire Dawa",0.362317615337705,0,0.000292222713221055,0,0.995780505190684,0
"Gambela Peoples",0.339904026452268,104488,0.31706370779795,98476,0.365164224240713,111341
"Harari People",0.323076251300469,0,7.86580791568404e-05,0,0.996273475974178,0
"Oromia",0.422366637630057,1089410,0.350038447350322,1056061,0.540310002181982,1122187
"Somali",0.466787589514105,11970,0.0727320966906647,8603,0.991124706475931,12452
"Southern Nations, Nationalities",0.359503161457852,1904325,0.338582249860781,1746510,0.379279728499686,2050854
"Tigray",0.126162251042685,0,0.0933420781721025,0,0.182712803104949,0
"Total",0.391437885601394,3296929,0.244191384574461,3090417,0.594773928497182,3489567
