"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.241973181359623,0,0.208525898440051,0,0.278798326225687,0
"Afar",0.635506268398476,0,0.33660179273649,0,0.840795115462954,0
"Amhara",0.356578861165327,30153,0.333049764702879,28880,0.380636605567165,31446
"Benshangul-Gumaz",0.411780247026436,149328,0.394289560184843,145055,0.429471241645178,153613
"Dire Dawa",0.447012377881363,0,0.000857233225010293,0,0.997592727857893,0
"Gambela Peoples",0.277053258349135,95576,0.254790915434346,89828,0.301405732885217,102011
"Harari People",0.426703159220099,0,0.000349454564972961,0,0.998409677566639,0
"Oromia",0.429342528432415,1127295,0.346463466616735,1094857,0.541922065894543,1158535
"Somali",0.509671510294744,8568,0.0652808023573046,7361,0.98897336908922,8798
"Southern Nations, Nationalities",0.380410463217571,2018267,0.36039455298545,1863933,0.399589168254639,2162607
"Tigray",0.260106102284593,0,0.160579141901746,0,0.413978650111741,0
"Total",0.439907979798708,3429187,0.25903778961107,3229915,0.634047557655962,3617009
