"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.349190749135366,0,0.315723153249021,0,0.383882366384585,0
"Afar",0.196453485098015,0,0.0905326654182076,0,0.410878998275006,0
"Amhara",0.3630270606485,30187,0.340078282831427,29019,0.386368801082598,31373
"Benshangul-Gumaz",0.428417285773698,151400,0.411248035768462,147456,0.445643230982353,155348
"Dire Dawa",0.394279214082689,0,0.000343476485310403,0,0.997103141017765,0
"Gambela Peoples",0.29208172142907,96875,0.269563292154652,91195,0.317157050593413,103422
"Harari People",0.388325632103373,0,0.000147023324865936,0,0.998350362807206,0
"Oromia",0.428240062842422,1128200,0.35135293114734,1098901,0.544631969747338,1156471
"Somali",0.454293980601482,8594,0.0652417281708001,7398,0.98848757634145,8801
"Southern Nations, Nationalities",0.373368260028307,1985609,0.354115067016794,1831205,0.391914630622628,2130367
"Tigray",0.151809076896607,0,0.109962527940384,0,0.220687300709383,0
"Total",0.385320605503553,3400866,0.239772190896277,3205176,0.592123512103014,3585782
