"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.399274657567144,0,0.383263269894573,0,0.415449651798273,0
"Afar",0.406716922716813,0,0.188268297741136,0,0.692748646516963,0
"Amhara",0.376177461709849,34048,0.352792261841156,32917,0.399891424888282,35192
"Benshangul-Gumaz",0.451160987609546,156713,0.434155589299478,152760,0.468206346039144,160663
"Dire Dawa",0.423188850211614,0,0.000423579883205345,0,0.998079361079273,0
"Gambela Peoples",0.294853081767929,106805,0.272247425261996,100800,0.319492911322526,113522
"Harari People",0.388471251309739,0,0.000128315885344614,0,0.998500583149929,0
"Oromia",0.446342027903831,1142972,0.37424698237255,1116562,0.556323446170569,1169105
"Somali",0.508441305317728,12602,0.0921076341226963,11269,0.992882593252615,12746
"Southern Nations, Nationalities",0.371356660728621,1996894,0.351230353900156,1840716,0.390377482570002,2142841
"Tigray",0.176316955110338,0,0.122384698369064,0,0.272964365040313,0
"Total",0.426246266888227,3450034,0.264837183493201,3255023,0.624800155973328,3634070
